POSTAL,LATITUDE,LONGITUDE
277618,1.32840952,103.7932073
669646,1.371895917,103.7592651
739628,1.416529636,103.7582713
129357,1.31858571,103.7582086
637275,1.317716057,103.62916
278738,1.309159939,103.8025174
609124,1.321360805,103.7348787
588135,1.346408059,103.7708772
677989,1.397898032,103.7536305
679823,1.36996031,103.7688606
588774,1.335244053,103.788395
598178,1.335686229,103.765282
588087,1.339456272,103.78143
588091,1.339543227,103.7815166
628744,1.331671221,103.6939292
267355,1.324202388,103.7956812
627721,1.271674511,103.6831882
138562,1.292384244,103.7946858
682488,1.376973982,103.7392932
279461,1.320977924,103.7869678
289714,1.335823694,103.8034258
600348,1.344566434,103.7310696
597441,1.325153135,103.7653292
627804,1.307948206,103.671988
638741,1.314112367,103.6442478
596659,1.33805726,103.76911
268104,1.3204998,103.80765
679824,1.369988246,103.7689075
597593,1.316937155,103.7749101
278421,1.310095497,103.7989586
129421,1.320427169,103.7564527
288794,1.332913231,103.801398
272014,1.309265976,103.7892734
270017,1.309892259,103.7874322
271007,1.311134932,103.7875571
119550,1.279964718,103.7904987
678601,1.367688036,103.7694298
267359,1.32428204,103.7954776
277977,1.311765665,103.7984592
637623,1.300404025,103.6264017
267017,1.316018346,103.7922414
589385,1.348571191,103.788564
589869,1.339917452,103.7880536
276816,1.317529788,103.7811282
650391,1.365853749,103.7527285
597961,1.343396717,103.7733047
698943,1.379630546,103.7242898
276360,1.310844552,103.7988291
267621,1.326802515,103.7981542
275793,1.324006309,103.785691
679308,1.370604449,103.7707388
637466,1.308147401,103.6275895
596351,1.344616632,103.7738772
618821,1.335316201,103.7111649
275915,1.326879264,103.7910237
275916,1.326879264,103.7910237
275917,1.326879264,103.7910237
629973,1.320331889,103.6914615
618472,1.340178519,103.7191567
629455,1.316559785,103.6754549
599070,1.334436403,103.7681119
288514,1.326156177,103.8100097
588389,1.340962999,103.7796559
138592,1.307001309,103.7733009
650239,1.350239139,103.7551009
289051,1.336181305,103.8078728
679643,1.371961059,103.7669424
289405,1.333364061,103.8075918
138686,1.306109721,103.7833599
118229,1.290207978,103.788268
119280,1.300342332,103.7736121
278730,1.309563432,103.8027633
128248,1.30800732,103.7563822
636910,1.274185918,103.6373181
269188,1.323676569,103.8000375
289019,1.335030079,103.8076472
668708,1.359042698,103.7592495
289073,1.336397341,103.8080784
618594,1.326225127,103.7206715
587788,1.346752631,103.7771458
650320,1.361206731,103.7469292
627710,1.224206621,103.6733293
268245,1.322633632,103.7966915
679137,1.366882659,103.7688606
641217,1.349757685,103.7112964
276380,1.310333644,103.7980435
677792,1.372744468,103.7732266
598591,1.34055525,103.7732376
266114,1.322442774,103.8026081
140035,1.297556962,103.8050588
141057,1.296328449,103.8044471
278029,1.308666811,103.7988024
289319,1.332768948,103.8066293
639184,1.325996801,103.6476731
669893,1.357665154,103.7605773
598896,1.335049962,103.7660957
650262,1.350623615,103.75933
650503,1.351441493,103.7536967
110011,1.285543872,103.7776276
119168,1.280537498,103.7885341
610352,1.339365794,103.7201844
619894,1.337401339,103.7123149
