POSTAL,LATITUDE,LONGITUDE
806661,1.37807790366511,103.859493307685
806455,1.37865562922475,103.860256815711
806456,1.37838838933659,103.860571728095
806451,1.37867035736803,103.860309200875
806449,1.3786849571347,103.860361127209
806450,1.37840358910367,103.860625060295
806448,1.37841843192825,103.860677851524
806340,1.37869968281222,103.86041349932
806341,1.37843327502535,103.860730643026
806342,1.37871442956502,103.860465951665
806343,1.37872962933432,103.860519283873
806344,1.37874447216106,103.860572075108
806339,1.37875931526037,103.860624866616
537197,1.36697658244979,103.892719402463
619794,1.32584264879262,103.713262562916
289359,1.33187850227672,103.807635780201
456340,1.31235456058862,103.928450915823
738950,1.43530999000005,103.772047104776
508858,1.37688643037287,103.957309736087
508829,1.37612396417596,103.957126484446
508857,1.37688140443087,103.957099275806
508826,1.37637543146253,103.957117218296
508831,1.37662802951639,103.957108334064
508828,1.37612982472101,103.957337135905
508859,1.37663279102964,103.957318884334
536013,1.35116277192592,103.898652410474
699929,1.35732891143881,103.733467748962
699930,1.35443671249018,103.735915712971
589682,1.33955024942863,103.777099720073
433024,1.30062162135616,103.880859275754
370136,1.32650957507866,103.883052663116
371136,1.32625125043468,103.88348222923
371135,1.3272018308678,103.880966947637
508835,1.37636567446197,103.956825109921
508856,1.37687244109605,103.95681025655
508806,1.37610845711924,103.956614203743
508833,1.37661485259786,103.956598933361
670489,1.38194968634665,103.773496606598
416577,1.32766023376193,103.916601623987
798368,1.40931006031432,103.872956345539
359564,1.34806665665648,103.864864201964
730194,1.43541449197441,103.773057763485
308076,1.32030365621302,103.851174739453
731194,1.43501798422042,103.772958780842
508830,1.37611394638989,103.956832784466
511593,1.37538248923577,103.950988231721
519660,1.36596007766651,103.964884875608
638626,1.26109098006187,103.623066692881
513593,1.37591376174844,103.951123776025
511594,1.37542761569179,103.95179003509
561733,1.3752785224134,103.845771330523
560733,1.37546797775142,103.845991716704
560734,1.37546770688654,103.845334776514
561734,1.37568331719343,103.845759740296
140186,1.29166535542444,103.801236930997
370135,1.32713410510961,103.881633808549
190020,1.30563432294019,103.864739448575
510594,1.37535196931972,103.952122333332
438956,1.31028659692361,103.892677018648
529485,1.3635489624859,103.934129788577
141186,1.29206919022228,103.801396859311
611135,1.32708655370641,103.727908584787
169557,1.29057222318949,103.833663072327
278407,1.31822987543744,103.786760320326
149926,1.29617826940302,103.808766507183
149927,1.29575849316746,103.808695216483
508834,1.37636040774502,103.956606374702
508832,1.3766191992958,103.956817740086
508827,1.37638115760527,103.95732784366
671490,1.38244484000089,103.773368010842
019964,1.26797299807086,103.859122035309
639064,1.28543533094931,103.624605189813
670491,1.3831466872918,103.774139302434
670490,1.38256871792332,103.773841247418
242111,1.29313079573355,103.816174023979
508881,1.38884572355937,103.997852990248
569942,1.36929944845386,103.850774632986
806776,1.37880236092294,103.859846840243
806804,1.37862550857943,103.85921855991
806774,1.37797531316774,103.859128427685
806658,1.37830135373066,103.858986289245
806655,1.3780338500154,103.859336624133
806654,1.37833079556577,103.859091001613
806775,1.37796047030819,103.859075636475
456341,1.31397385040191,103.930134228373
359575,1.34817585944666,103.864773637043
619834,1.32198602299754,103.730623059032
259035,1.31899080448526,103.827575722615
520170,1.34038768799915,103.960620198556
522170,1.34093766551234,103.960317686332
520169,1.341616865871,103.959205220451
521169,1.34084694038326,103.959684265762
562733,1.37539266524954,103.846367383173
240111,1.29343629413741,103.81622390245
418000,1.33347851792612,103.909972559027
739342,1.44065359314818,103.770136836671
278529,1.33009079564825,103.791924874155
512593,1.37591377858228,103.950784460707
510593,1.37545424274403,103.950466878593
188068,1.30090252607461,103.855262679246
730221,1.44454715542128,103.775939810348
259131,1.31181048077139,103.823534083764
731221,1.44421869952438,103.775654970045
508855,1.37686790443313,103.956591377718
228683,1.30465722284432,103.849480361389
699915,1.35442592930738,103.732790920197
806773,1.37799015629984,103.859181219168
806662,1.37837461875728,103.85924687087
806594,1.37810785022929,103.8595990922
806589,1.37843389081903,103.859456953817
806657,1.37801917659452,103.85928443427
806772,1.37828651086812,103.858933498029
460914,1.31542551757733,103.945447380085
699865,1.35796407649039,103.717883311498
548919,1.35971843654824,103.875808082715
548918,1.35968033487656,103.875853564644
788981,1.39601248653792,103.817563198325
788982,1.39601248653792,103.817563198325
730224,1.44455478033436,103.774654633986
730220,1.44512138766887,103.775169732351
612135,1.32653390087073,103.727561450681
511591,1.37644855305153,103.949402261353
670027,1.38126843472856,103.759167960002
670033,1.38555907921528,103.756521386788
249628,1.30199604255669,103.824015107233
426845,1.31736250299996,103.910153038027
387942,1.31519401039447,103.888724979998
548917,1.35963047895657,103.87589273675
738951,1.43083316720505,103.794704217699
489719,1.34252012769331,103.967479036134
299061,1.3291961824587,103.816887678573
338781,1.314919735322,103.859368414815
239595,1.29173909592834,103.841194495006
639061,1.28831344686817,103.628522939619
338779,1.31484790720171,103.859425468029
338780,1.31488735518082,103.859394401775
